	Address	Latitude	Longitude
2216	CL 193-KR 18	4.76985064	-74.02757197
2217	CL 14-KR 82	4.6695662	-74.1584713
2218	KR 19-CL 68D S	4.676462	-74.0885899
2219	KR 86-CL 112B	4.6957334	-74.0423311
2220	KR 76-CL 132	4.7430665	-74.11732903
2221	TR 78L-AC 51 S	4.6140595	-74.1696648
2222	CL 64-KR 86 S	4.70441765	-74.13622615
2223	CL 71B-KR 80 S	4.6923077	-74.1022461
2224	CL 50-KR 28 S	4.63843325	-74.0724573
2225	KR 30-CL 67B	4.6618373	-74.0751956
2226	KR 53A-CL 47	4.60431005	-74.15512535
2227	CL 6D-KR 25	4.5902645	-74.0735429
2228	DG 41-KR 41 S	4.57195505	-74.1184935
2229	KR 54-CL 41 S	4.60042925	-74.2026301
2230	CL 23G-KR 111	4.6862508	-74.14160175
2231	CL 1A-KR 13	4.6365698	-74.156405
2232	KR 45-CL 187BIS	4.7652192	-74.0446744
2233	KR 77G-CL 65	4.65821705	-74.07371185
2234	CL 74-KR 1B S	4.7034953	-74.11151425
2235	KR 87B-CL 89	4.7099149	-74.0960509
2236	CL 17-KR 7 E	4.600523	-74.086812
2237	KR 28A-CL 42 S	4.6529629	-74.10162095
2238	CL 128C-KR 52A	4.71549935	-74.0604713
2239	AK 14-CL 54	4.63984055	-74.06154825
2240	KR 85-CL 124	4.7022917	-74.04385855
2241	KR 113-CL 16	4.6915543	-74.0335226
2242	KR 14-CL 38BIS S	4.5855727	-74.1019732
2243	TR 80G-DG 38	4.5666852	-74.1707371
2244	KR 86D-CL 11A	4.7175468	-74.1088153
2245	KR 5F-CL 48ZBIS S	51.38880385	-0.06460605
2246	KR 81A-CL 9	4.646059	-74.1452399
2247	KR 97-CL 42A S	4.6410209	-74.17395825
2248	CL 57-KR 63	4.6442533	-74.067431
2249	AK 72-CL 139	4.72073685	-74.0413095
2250	DG 63F-KR 89A	4.7097721	-74.0949466
2251	KR 29A-CL 3	4.6027903	-74.10008
2252	KR 1-CL 48Q ES	4.6682496	-74.1115062
2253	KR 50-CL 38	4.60343215	-74.1376651
2254	CL 36H-KR 3B S	4.5609994	-74.0988658
2255	KR 87G-CL 55 S	4.64190568	-74.06369671
2256	CL 63-KR 65 E	4.648189	-74.0576869
2257	CL 59-KR 77N	4.64623075	-74.0653934
2258	KR 13A-CL 140B	4.7211882	-74.0406164
2259	DG 51-KR 18B S	4.581865	-74.0985369
2260	AC 72-KR 54	4.65931305	-74.0616463
2261	AV AVENIDA BOYACA-AC 49A S	4.72969191	-74.0687903
2262	CL 53-KR 78A	4.674566	-74.0726409
2263	DG 45B-TR 13FBIS S	4.621651	-74.1081459
2264	CL 81-KR 119	4.7233457	-74.11957825
2265	KR 28-CL 14A	4.67827811	-74.16534233
2266	CL 43A-KR 3C S	4.60496	-74.1517813
2267	KR 9-CL 220	4.6501018	-74.1531627
2268	KR 87C-CL 73B S	4.7031368	-74.11176465
2269	KR 3A-CL 11 S	4.5775165	-74.0832739
2270	CL 50-KR 38	4.63733543	-74.06614168
2271	KR 79-CL 6 S	4.6209392	-74.1423377
2272	KR 73A-CL 40 S	4.6303688	-74.07566395
2273	KR 28-CL 49A	4.6374426	-74.06940535
2274	AK 103C-CL 139	4.7411242	-74.0964362
2275	KR 123-CL 13B	4.64292958	-74.12354971
2276	CL 20-TR 39A	4.61187145	-74.07874265
2277	KR 50-CL 4A S	4.61917	-74.1164069
2278	AK 68-CL 5A	4.61202005	-74.12831145
2279	KR 24A-CL 54 S	4.64478522	-74.08026604
2280	KR 87-CL 6	4.59126615	-74.07237075
2281	CL 55-KR 10A SE	4.645571	-74.0824469
2282	CL 66-KR 68F	4.65328842	-74.06429277
2283	KR 80C-CL 3	4.5875315	-74.07223859
2284	KR 97B-CL 156A	4.727207	-74.024358
2285	AV AVENIDA CIRCUNVALAR-KR 41	4.653432	-74.05122
2286	CL 70A-KR 122ABIS	4.65727015	-74.0623951
2287	KR 12B-CL 14 S	4.618052	-74.0976999
2288	KR 24-CL 85	4.66532206	-74.04721307
2289	CL 107-KR 8A	4.6881397	-74.0402654
2290	TR 68A-CL 24C	4.65304199	-74.10780303
2291	CL 71-KR 80M S	4.6866494	-74.0973933
2292	KR 84C-CL 58C S	4.6452915	-74.0684797
2293	CL 44-KR 57B	4.647398	-74.093328
2294	KR 13-CL 50C S	4.540735	-74.0983769
2295	KR 30D-CL 26	4.60953415	-74.06636125
2296	KR 27ABIS-DG 61C	4.7316787	-74.0254705
2297	CL 22-KR 111A	4.68385675	-74.1480124
2298	KR 47-CL 58A	4.6499497	-74.0843395
2299	KR 87ABIS-CL 63	4.70218095	-74.1335625
2300	CL 43-KR 13	4.63170375	-74.0721421
2301	KR 9-CL 22B S	4.66910635	-74.13144373
2302	KR 127-CL 81	4.66354675	-74.05110145
2303	AC 53-KR 16	4.640996	-74.0690092
2304	AV AVENIDA BOYACA-AC 81	4.6950245	-74.0902588
2305	TR 17A-CL 1D	4.595714	-74.098433
2306	KR 96F-CL 6A	4.64514265	-74.157349
2307	KR 110G-CL 75	4.7144544	-74.12453435
2308	AV AVENIDA PRIMERO DE MAYO-KR 78L	4.611429	-74.131982
2309	KR 72K-CL 45 S	4.64532565	-74.0867986
2310	AK 80-CL 40B S	4.631933	-74.1659175
2311	CL 6D-KR 87Q	4.59084045	-74.07135035
2312	AV AVENIDA BOYACA-AC 7C	4.7604647	-74.0659139
2313	KR 86-CL 59B S	4.5722199	-74.1474041
2314	KR 19-CL 107	4.67984065	-74.14829075
2315	KR 135A-CL 142F	4.7495268	-74.11304925
2316	AV AVENIDA BOYACA-CL 9B S	4.66537591	-74.11235551
2317	CL 71A-KR 68H	4.66163765	-74.06656415
2318	KR 7-DG 9A S	4.73128805	-74.02834355
2319	KR 20C-CL 26	4.66856695	-74.13550805
2320	DG 69F-KR 72 S	4.5491874	-74.1493044
2321	CL 67-KR 17G S	4.71453585	-74.13830545
2322	CL 170-KR 99	4.7471721	-74.02254905
2323	AC 13-KR 69D	4.68658	-74.0823049
2324	KR 69D-CL 22A	4.67056647	-74.13479272
2325	KR 70-CL 79D	4.68844305	-74.08443465
2326	KR 70-CL 28	4.61622493	-74.07104889
2327	AV AVENIDA PRIMERO DE MAYO-AC 24F	4.60988428	-74.13010996
2328	KR 19A-CL 1	4.62333295	-74.1413862
2329	DG 61C-AK 24	4.67812805	-74.05876885
2330	KR 7DBIS-CL 159A	4.6529541	-74.08356476
2331	CL 4ABIS-KR 2	4.59260155	-74.085524
2332	CL 12A-KR 72	4.60703566	-74.0869967
2333	KR 1A-CL 93	4.6827404	-74.0648081
2334	KR 72-CL 56A S	4.614675	-74.1260479
2335	AV AVENIDA PRIMERA DE MAYO-KR 33	4.60952047	-74.12944173
2336	CL 25B-KR 30A	4.6275965	-74.0830048
2337	CL 11B-KR 71D	4.6439925	-74.1348524
2338	AV AVENIDA DEL SUR-KR 34F	4.6225522	-74.0952386
2339	TR 13G-DG 45B S	4.570716	-74.121409
2340	KR 80-CL 35A	4.6237681	-74.06939915
2341	CL 64-KR 85	4.70445849	-74.13614576
2342	CL 65F-KR 78C S	4.70050695	-74.1274029
2343	KR 115-CL 89A	4.700382	-74.0674139
2344	AV AVENIDA CIUDAD DE CALI-KR 76	4.7027069	-74.10148052
2345	CL 153A-KR 56	4.7298	-74.0269409
2346	CL 52F-KR 90B S	4.67033595	-74.1080344
2347	KR 11BBIS-CL 42 S	4.580736	-74.0687631
2348	DG 76-KR 51	4.6739317	-74.1125131
2349	KR 73D-CL 39D	4.62687951	-74.07993652
2350	CL 22H-KR 104B	4.682475	-74.14420395
2351	CL 2B-KR 68DBIS	4.5997565	-74.0973457
2352	TR 65-DG 39 S	4.5832146	-74.0999356
2353	CL 54C-KR 89B	4.63914638	-74.06055856
2354	KR 1-CL 74C S	4.654614	-74.0509199
2355	KR 137A-CL 17D	4.697493	-74.1684959
2356	KR 119-CL 14B	4.6803593	-74.1669354
2357	KR 6-CL 27 S	4.6134346	-74.0687434
2358	KR 51-CL 78	4.673261	-74.070827
2359	CL 152F-KR 111A	4.756281	-74.096223
2360	CL 82-KR 3A S	4.66572515	-74.0529791
2361	CL 54A-KR 80 S	4.6419739	-74.06615065
2362	CL 146-KR 136	4.7228706	-74.0301075
2363	CL 41-KR 1B SE	4.57313805	-74.1770648
2364	CL 31C-KR 1 SE	4.58622234	-74.11438404
2365	KR 4A-CL 55	4.64190568	-74.06369671
2366	KR 99B-CL 76B	4.7081475	-74.1132839
2367	AV AVENIDA BOYACA-AC 48A	4.6672797	-74.110516
2368	DG 32B-KR 13C S	4.5748627	-74.1131524
2369	KR 68H-CL 34 S	4.6080816	-74.130248
2370	KR 14-CL 70A	4.7110432	-74.1328244
2371	AV AVENIDA BOYACA-CL 37O S	4.61338465	-74.1406142
2372	KR 111-CL 72F	4.7158352	-74.1290376
2373	KR 71-CL 12	4.60711005	-74.08694601
2374	CL 68A-KR 87C S	4.69011645	-74.1071433
2375	AV AVENIDA CIUDAD DE CALI-CL 154	4.6885264	-74.11025333
2376	AV AVENIDA PRIMERA DE MAYO-AC 34	4.5758443	-74.09453095
2377	KR 1D-CL 49 S	4.5468448	-74.1109492
2378	KR 8C-CL 81C S	4.6649937	-74.0533652
2379	KR 2-CL 54	4.63914638	-74.06055856
2380	CL 20D-TR 96B	4.67053	-74.1377388
2381	AK 27-CL 22C	4.6226421	-74.0851109
2382	KR 5Y-CL 49GBIS S	4.555144	-74.1191576
2383	DG 52A-KR 28 S	4.6059822	-74.126989
2384	KR 2-CL 61	4.6476827	-74.0634036
2385	AV AVENIDA BOYACA-AC 71A	4.686688	-74.0957056
2386	AK 70-CL 114A	4.6974223	-74.0499732
2387	KR 76A-CL 131	4.74171	-74.1219689
2388	DG 2-KR 64	4.6185832	-74.1232602
2389	CL 25DBIS-KR 102A	4.68309025	-74.12718215
2390	CL 84-KR 5A S	4.6375363	-74.1586142
2391	KR 20-CL 39B	4.6276038	-74.0738191
2392	AV AVENIDA PRIMERA DE MAYO-CL 47	4.60937345	-74.12924393
2393	CL 116B-KR 74A	4.6975536	-74.0458296
2394	KR 88D-CL 38D	4.61901651	-74.15050181
2395	AV AVENIDA SUBA-AC 119A	4.69918435	-74.06967455
2396	KR 55C-CL 159A	4.74029095	-74.04787865
2397	KR 78F-CL 58C S	4.6070214	-74.1749542
2398	KR 67-CL 57T	4.7318265	-74.027678
2399	KR 124-CL 124	4.6997523	-74.0290765
2400	CL 72F-KR 30	4.713812	-74.1262489
2401	CL 46C-KR 15 SE	4.6322257	-74.0623265
2402	KR 28-CL 73	4.67024535	-74.07528485
2403	KR 89B-CL 57A	4.6473751	-74.0794667
2404	CL 130-KR 154B	4.74058465	-74.1231534
2405	AK 3-CL 91 E	4.713296	-74.095632
2406	KR 119D-CL 128F	4.7316917	-74.1045009
2407	CL 128-KR 52	4.71290455	-74.0596417
2408	KR 94-CL 146D	4.7386692	-74.07402035
2409	CL 70B-KR 17C S	4.6586701	-74.0644928
2410	KR 88F-CL 2	4.642196	-74.160738
2411	CL 24-KR 71D	4.61580215	-74.07660125
2412	CL 36B-KR 11BIS S	4.56104	-74.100743
2413	KR 84-CL 73BIS S	4.6146456	-74.2060976
2414	KR 27A-DG 53C	4.730553	-74.0266769
2415	KR 4A-CL 30A	4.6158877	-74.0655464
2416	CL 142-KR 138	4.72352717	-74.04073293
2417	CL 63-KR 21A S	4.5673336	-74.1462134
2418	KR 56-CL 13	4.6018494	-74.08063
2419	KR 59-CL 45 S	4.64532565	-74.0867986
2420	KR 34B-CL 38 S	4.6122805	-74.1435588
2421	CL 47B-KR 23A S	4.67576105	-74.13510375
2422	CL 106A-KR 153	4.7476867	-74.0796256
2423	CL 235-KR 100	4.81256508	-74.03658704
2424	CL 79-KR 111A	4.7158229	-74.1183103
2425	CL 18B-KR 109	4.6798971	-74.1487952
2426	KR 30-CL 6 S	4.6299737	-74.1500243
2427	CL 53-KR 36A S	4.56021295	-74.10021915
2428	AC 127-KR 72	4.70409163	-74.03473554
2429	DG 48P-KR 5 S	4.5467417	-74.1126828
2430	AV AVENIDA JORGE GAITAN CORTES-CL 50 S	4.59165115	-74.11653985
2431	AV AVENIDA DE LAS AMERICAS-KR 71BBIS	4.62616125	-74.09172445
2432	KR 72-CL 86A	4.6746653	-74.0624483
2433	KR 76-CL 26 S	4.63617925	-74.158622
2434	CL 77BIS-KR 14F S	4.5830683	-74.0997993
2435	KR 55-CL 123	4.7076539	-74.0752037
2436	KR 94B-CL 132	4.7248329	-74.071862
2437	KR 109-CL 143	4.72459965	-74.0440952
2438	CL 128B-KR 49	4.7144613	-74.05855345
2439	AV AVENIDA BOYACA-AC 146B	4.662043	-74.1152502
2440	AV AVENIDA CIUDAD DE VILLAVICENCIO-CL 97A S	4.63006045	-74.17147075
2441	CL 71-KR 68B	4.68783805	-74.09898605
2442	AC 3-KR 19 S	4.6724022	-74.0568347
2443	KR 75-CL 60 S	4.598334	-74.1787187
2444	KR 68-CL 43R S	4.605705	-74.1528546
2445	AK 1-CL 33	4.61854875	-74.06500205
2446	CL 69A-KR 78A	4.68789285	-74.1022883
2447	KR 147D-CL 92	4.6810073	-74.06590275
2448	AV AVENIDA CIUDAD DE CALI-AC 135	4.70012285	-74.10334265
2449	KR 104-CL 64	4.6951433	-74.12426465
2450	KR 4-CL 3B	4.62699645	-74.14047495
2451	CL 35A-KR 68 S	4.6257999	-74.0769473
2452	CL 51-KR 86F S	4.626869	-74.1787723
2453	CL 127-TR 119	4.72864735	-74.1026951
2454	KR 88C-CL 9 S	4.6038312	-74.1135104
2455	CL 56F-KR 91B S	4.6133184	-74.1262874
2456	AC 43-KR 79F S	4.7394255	-74.0275415
2457	KR 78C-CL 64	4.70443861	-74.13623687
2458	CL 56F-KR 102B S	4.6416979	-74.1951352
2459	CL 56FBIS-KR 89A	4.6529541	-74.08356476
2460	AV AVENIDA DE LAS AMERICAS-AC 13	4.6216346	-74.10000055
2461	CL 17-KR 17 SE	4.60725145	-74.07785635
2462	KR 78FBIS-CL 42 S	4.719091	-74.1224429
2463	CL 6A-KR 69F	4.64514265	-74.157349
2464	CL 58A-KR 88I S	4.64624555	-74.07002565
2465	CL 55-KR 17	4.6426772	-74.06654175
2466	CL 6ABIS-TR 78C	4.6357613	-74.15191425
2467	TR 77J-CL 68A S	4.6864011	-74.1023837
2468	CL 73D-KR 14D S	4.70921455	-74.12159625
2469	AV AVENIDA SUBA-KR 108	4.69880922	-74.06955714
2470	AK 97-CL 23G	4.6848871	-74.0566188
2471	KR 94L-CL 82A	4.7077349	-74.1030171
2472	CL 94A-KR 68	4.684352	-74.0689788
2473	DG 97CBIS-KR 2A SE	-2.2269111	-79.8941747
2474	CL 35A-KR 73D S	4.621557	-74.147181
2475	KR 4C-CL 63 ES	4.64366006	-74.05399713
2476	KR 22-CL 74A	4.6643131	-74.0644123
2477	CL 151-KR 6	4.7319176	-74.04006155
2478	CL 151B-KR 115	4.7552164	-74.1019857
2479	AC 127-KR 71	4.7100729	-74.077003
2480	CL 8-KR 34B S	4.599828	-74.108266
2481	KR 88-CL 6B	4.5908243	-74.07482995
2482	CL 25A-KR 70	4.63199895	-74.0884409
2483	KR 106-CL 23B	4.68364	-74.1416209
2484	CL 7-KR 37	4.65123835	-74.1563201
2485	KR 110B-CL 136H	4.7420181	-74.10208205
2486	CL 1A-TR 52ABIS	4.59735915	-74.1040768
2487	KR 7A-CL 186	4.7624152	-74.0226353
2488	CL 53-KR 743A	4.6005437	-74.1060091
2489	AV AVENIDA BOYACA-AC 60	4.763353	-74.0632828
2490	CL 88BIS-KR 94L	4.7136116	-74.1010888
2491	CL 17-KR 10A S	4.605544	-74.1199979
2492	CL 40C-KR 72K S	4.6093677	-74.1489525
2493	CL 66-KR 80G S	4.65863845	-74.0725671
2494	KR 17B-CL 32 S	4.621226	-74.0729179
2495	TR 16C-AC 76 S	4.6974835	-74.0991229
2496	KR 93-CL 52 S	4.645878	-74.0906249
2497	KR 86-CL 71BIS	4.6844947	-74.09414395
2498	CL 67-KR 80C S	4.609954	-74.190437
2499	KR 68-CL 24 S	4.6262342	-74.0858524
2500	CL 105A-KR 7 SE	4.6920174	-74.0521792
2501	CL 163B-KR 2 E	4.7398958	-74.02797675
2502	CL 48B-KR 29C S	4.63364425	-74.05788365
2503	TR 60-CL 1C	4.60050185	-74.10584275
2504	CL 145B-KR 84B	4.737384	-74.080422
2505	CL 22B-KR 80ABIS	4.61782425	-74.0817399
2506	KR 89C-CL 54D S	4.6043128	-74.1703267
2507	CL 81F-KR 76	4.72532115	-74.12122203
2508	CL 22BIS-KR 47	4.66910635	-74.13144373
2509	KR 84C-CL 11	4.6032447	-74.0828279
2510	CL 38-TR 6B SE	4.62645885	-74.0701578
2511	CL 13-KR 110	4.68828385	-74.03418855
2512	CL 42B-KR 94C S	4.5997014	-74.2007638
2513	KR 88C-CL 40 S	4.63040465	-74.0769649
2514	KR 77G-CL 73	4.6985636	-74.1069669
2515	DG 77A-KR 18B	4.538524	-74.143939
2516	AV AVENIDA CIUDAD DE QUITO-CL 87A	4.65461435	-74.0781103
2517	CL 23H-KR 60	4.609416	-74.0709569
2518	CL 65-KR 73A S	4.69266904	-74.11946257
2519	CL 1A-KR 72G S	4.6100962	-74.119082
2520	CL 69A-KR 18B	4.7075406	-74.1318164
2521	KR 8-CL 11A S	4.6066049	-74.0937734
2522	AV AVENIDA PRIMERO DE MAYO-AK 1 E	4.6084472	-74.1283928
2523	KR 29-CL 17 S	4.61688255	-74.12918895
2524	AV AVENIDA CIUDAD DE CALI-AC 99A	4.69543234	-74.10549138
2525	KR 15-CL 24	4.61683715	-74.07718465
2526	KR 19A-CL 1D	4.58690765	-74.0790354
2527	CL 163A-KR 74	4.7479357	-74.0687936
2528	CL 67-KR 78	4.65407745	-74.0634768
2529	KR 9-CL 101 E	4.6811589	-74.0384216
2530	KR 72D-CL 22 S	4.66986415	-74.13408115
2531	DG 28BISB-TR 4C SE	4.7351888	-74.0127877
2532	CL 2-KR 82	4.63772965	-74.15674405
2533	DG 68A-AK 14V S	4.6144694	-74.1272155
2534	DG 40C-KR 72NBIS S	4.6076536	-74.1158719
2535	CL 7BIS-KR 18A	4.60169195	-74.08839675
2536	CL 119A-KR 47	4.7053456	-74.07269
2537	CL 17-KR 112A	4.690505	-74.0335319
2538	KR 79X-CL 38 S	4.6143594	-74.1457041
2539	KR 18L-CL 69N S	4.68038625	-74.09364825
2540	CL 49-KR 77 S	4.63376165	-74.056367
2541	KR 80-CL 39 S	4.62766315	-74.0774222
2542	AV AVENIDA DE LAS AMERICAS-AC 36	4.625255	-74.092396
2543	AV AVENIDA CUIDAD DE VILLAVICENCIO-TR 20F	4.62779921	-74.17018416
2544	AV AVENIDA BOYACA-AC 68 S	4.7679005	-74.0599957
2545	TR 60-CL 64G S	4.6946829	-74.12141145
2546	CL 58-KR 78F S	4.607046	-74.1749656
2547	TR 56A-AC 74	4.6723225	-74.1032388
2548	DG 64BIS-KR 17B	4.7050864	-74.1361107
2549	CL 49A-KR 13K S	4.67172915	-74.1127212
2550	KR 11-CL 56 S	4.64600265	-74.0813447
2551	AC 24-KR 76	4.760355	-74.067423
2552	KR 9-CL 32B S	4.5999923	-74.1097496
2553	CL 52-KR 53F	4.6397712	-74.0685272
2554	KR 45Z-CL 65A	4.7009777	-74.1276108
2555	DG 49A-AK 17 S	4.61688255	-74.12918895
2556	KR 78 - CL 57 I	4.64387685	-74.06397735
2557	CL 61B-KR 105I	4.58800248	-74.18128001
2558	CL 143-KR 143A	4.751621	-74.115425
2559	KR 48G-CL 59A S	4.6015204	-74.1792632
2560	AV AVENIDA BOYACA-AC 44 S	4.68675493	-74.09521899
2561	CL 139-KR 45A	4.7473766	-74.11886805
2562	KR 11C-CL 122	4.700789	-74.0373933
2563	CL 67B-KR 70	4.7101943	-74.1351277
2564	AV AVENIDA SUBA-KR 192	4.731298	-74.07477565
2565	KR 38-CL 15	4.60321695	-74.07586985
2566	CL 18-KR 126 S	4.60691275	-74.0754046
2567	CL 37BIS-KR 10 S	4.605993	-74.118403
2568	CL 9-KR 38 S	4.6060159	-74.1163109
2569	KR 69-CL 73	4.68644807	-74.0924818
2570	KR 86-CL 62 S	4.64746781	-74.0608768
2571	CL 48RBIS-KR 5	4.6529541	-74.08356476
2572	CL 33-KR 16	4.61875225	-74.06567705
2573	CL 26-TR 72 S	4.6650036	-74.0694069
2574	AV AVENIDA CIUDAD DE VILLAVICENCIO-CL 68B S	4.5806384	-74.1583782
2575	KR 21-CL 41 S	4.63147563	-74.07286397
2576	CL 66B-KR 88I S	4.71605595	-74.1396056
2577	KR 4-CL 63 ES	4.64596655	-74.05751455
2578	KR 2-CL 30BIS E	4.585825	-74.0742009
2579	DG 48-KR 54B S	4.592669	-74.142714
2580	AK 14-CL 74	4.6552718	-74.0517103
2581	KR 21-CL 114	4.6982197	-74.0582247
2582	KR 9A-CL 129	4.72378655	-74.08968405
2583	CL 13 - KR 68 D	4.6035739	-74.079439
2584	DG 73C-TR 73M	4.70733146	-74.11841965
2585	KR 50-CL 49D S	4.539688	-74.0928369
2586	CL 74A-KR 27	4.664933	-74.0653429
2587	KR 79A-CL 2 S	4.6217203	-74.1407984
2588	KR 86-CL 38B S	4.5975853	-74.1273644
2589	KR 16-CL 62 S	4.644724	-74.056013
2590	CL 11-KR 10 SE	4.60732	-74.08897405
2591	CL 174-KR 124	4.7530115	-74.0252242
2592	TR 5-CL 88	4.642201	-74.160716
2593	KR 89A-CL 51 S	4.6332344	-74.1825669
2594	KR 4BIS-CL 3B	4.58956915	-74.07530445
2595	CL 73-KR 93A S	4.70733146	-74.11841965
2596	KR 5B-CL 48R S	4.6342426	-74.0610008
2597	AC 92-KR 15	4.6738908	-74.04825172
2598	TR 74F-AC 40B S	4.61727	-74.15338
2599	CL 130D-KR 94	4.729148	-74.0907849
2600	AK 68-CL 49A S	4.617569	-74.1271739
2601	CL 16I-KR 96C	4.667534	-74.1434899
2602	KR 3C-CL 41B ES	4.6316497	-74.07738395
2603	TR 110G-CL 71	4.6780653	-74.0874806
2604	CL 64C-KR 18JBIS S	4.71211745	-74.1406107
2605	DG 64ABIS-KR 17A S	4.6137152	-74.1252108
2606	DG 69-KR 17G	4.6577534	-74.0653859
2607	CL 136-KR 45	4.74174555	-74.1291363
2608	CL 135-KR 152	4.74341275	-74.1243776
2609	KR 4-CL 7 S	4.5839321	-74.0872211
2610	KR 107-CL 48	4.69477675	-74.05273095
2611	KR 72D-CL 57G S	4.6730417	-74.0804484
2612	CL 55BIS-KR 18	4.64301786	-74.06720511
2613	KR 81D-CL 6	4.63591005	-74.1527148
2614	DG 57ZBIS-KR 74I	4.6529541	-74.08356476
2615	KR 19D-CL 63D S	4.7130033	-74.14402615
2616	CL 57R-KR 63	4.6442533	-74.067431
2617	CL 3-KR 11B	4.593334	-74.0846489
2618	DG 9-AK 14	4.6871864	-74.0438414
2619	AK 14I-DG 87 S	4.68693455	-74.05188522
2620	CL 114A-KR 8B SE	4.69154285	-74.0300413
2621	CL 159-KR 8ABIS	4.7577484	-74.0897105
2622	CL 83A-KR 111C	4.72285645	-74.1137235
2623	CL 71A-KR 88C S	4.623222	-74.1985719
2624	CL 61A-KR 100 S	4.6486476	-74.06535345
2625	AC 45B-KR 13F S	4.5711198	-74.1203568
2626	CL 22I-KR 112A	4.6856335	-74.1471198
2627	CL 10A-KR 22	4.6651821	-74.13002635
2628	KR 77J-CL 96 S	4.7149628	-74.0958561
2629	DG 64A-KR 176 S	4.590381	-74.15471265
2630	CL 75-KR 18F S	4.7044742	-74.1114948
2631	CL 23-KR 15	4.6115157	-74.074628
2632	KR 62B-CL 57D S	4.6046474	-74.1732291
2633	AV AVENIDA CIUDAD DE CALI-CL 212 S	4.61321115	-74.20061945
2634	CL 160-KR 19	4.742698	-74.05976
2635	CL 78-KR 78B S	4.71938035	-74.1238967
2636	KR 109-CL 152F	4.7556058	-74.0951887
2637	CL 59-KR 23 S	4.58074585	-74.1800714
2638	CL 36-KR 13 S	4.561786	-74.0995919
2639	CL 2B-KR 53G	4.617582	-74.119745
2640	AV AVENIDA CIUDAD DE CALI-AC 127	4.7170892	-74.0928739
2641	CL 119-KR 57	4.7043276	-74.0702117
2642	CL 69N-KR 45 S	4.71488578	-74.13755248
2643	AV AVENIDA BOYACA-CL 47C S	4.60799206	-74.14163536
2644	CL 8C-KR 80F	4.6458286	-74.14698165
2645	TR 42-CL 13	4.606214	-74.082107
2646	AV AVENIDA PRIMERO DE MAYO-AC 38	4.5962007	-74.1133899
2647	KR 68G-CL 43B S	4.6021276	-74.1411857
2648	CL 94A-KR 69	4.688612	-74.0782839
2649	KR 104-CL 131B	4.735029	-74.1004111
2650	KR 38A-CL 52G S	4.6010324	-74.1311333
2651	CL 70C-KR 17C	4.7106069	-74.1313172
2652	TR 79D-DG 73B S	4.60442908	-74.20257405
2653	CL 81-KR 73R	4.66354675	-74.05110145
2654	DG 2-AK 79C	4.68496073	-74.05734986
2655	TR 25-DG 54	4.6437127	-74.0744839
2656	TR 53-AC 76A S	4.64176475	-74.0738891
2657	DG 53-TR 44 S	4.64453	-74.09158
2658	CL 2-KR 5B SE	4.64458455	-74.160592
2659	AV AVENIDA CIUDAD DE CALI-AC 69 S	4.61323109	-74.19704467
2660	CL 46B-KR 81H S	4.64710385	-74.0877521
2661	KR 80-CL 51C S	4.617119	-74.171894
2662	CL 57A-KR 79C	4.64747355	-74.08259295
2663	CL 48-KR 27A	4.63796225	-74.07712295
2664	KR 87A-CL 38 S	4.6044209	-74.13685905
2665	CL 58A-KR 84C S	4.64567945	-74.06799705
2666	KR 73A-CL 4A	4.61789755	-74.11475235
2667	KR 20T-CL 68 S	4.69434425	-74.1150704
2668	KR 18ABIS-CL 73 S	4.5606775	-74.1388992
2669	DG 38-AK 1 E	4.67909596	-74.05932323
2670	KR 18B-CL 61 S	4.6486978	-74.0691559
2671	KR 15BIS-CL 27BISA S	4.6149383	-74.12805127
2672	DG 46-KR 50 S	4.5416673	-74.1090688
2673	KR 45-CL 204	4.6792394	-74.0563918
2674	CL 150-KR 54	4.7321169	-74.0508097
2675	CL 37ABIS-KR 2G S	4.61599595	-74.136165
2676	KR 6-CL 9	4.58972175	-74.06828442
2677	CL 54D-KR 77GBISA S	4.6096958	-74.1702911
2678	TR 48C-CL 69B	4.7097772	-74.1332418
2679	TR 17L-AC 64F S	4.7297802	-74.0444968
2680	AV AVENIDA CIUDAD DE QUITO-CL 45	4.66387956	-74.07619397
2681	TR 86A-CL 61A S	4.5911924	-74.1742556
2682	DG 50ABIS-TR 13B S	4.5939147	-74.1344273
2683	CL 72C-KR 27C	4.664658	-74.070157
2684	KR 73A-CL 72	4.66865655	-74.07444975
2685	KR 3C-CL 39 ES	4.6277323	-74.0771285
2686	CL 23-KR 109	4.687469	-74.0319149
2687	TR 35-CL 50	4.637956	-74.0696844
2688	KR 104-CL 129F	4.7315595	-74.1008139
2689	CL 45A-KR 60A S	4.6473038	-74.0889713
2690	KR 13-CL 27BIS S	4.76708237	-74.02761777
2691	KR 6-DG 95 E	4.731542	-74.0290289
2692	TR 24-CL 59	4.6461468	-74.06492565
2693	CL 24-KR 101A	4.6828484	-74.1347412
2694	AC 27-KR 12G S	4.6832224	-74.0451741
2695	TR 123C-AC 136BIS	4.6529541	-74.08356476
2696	CL 21-KR 22 S	4.6656096	-74.131952
2697	KR 10D-CL 22B S	4.6698072	-74.13402535
2698	KR 3B-CL 32A S	4.62024105	-74.06938224
2699	CL 38A-KR 88C	4.62645885	-74.0701578
2700	CL 136-KR 18A	4.71941395	-74.04052385
2701	KR 76-CL 82C	4.71119155	-74.10748985
